|        1 | C0278261 | -plasty                                                                                 | 2001-2005  |
|        3 | C0252643 | bosentan                                                                                | 1996-2000  |
|        1 | C0252643 | bosentan                                                                                | 2001-2005  |
|        1 | C0252643 | bosentan                                                                                | 2006-2010  |
|        1 | C0248070 | BPC 157                                                                                 | 2006-2010  |
|        1 | C0379142 | BQ 123                                                                                  | 1996-2000  |
|        1 | C0379142 | BQ 123                                                                                  | 2006-2010  |
|        6 | C0006100 | Bradykinin                                                                              | 1996-2000  |
|        9 | C0006100 | Bradykinin                                                                              | 2001-2005  |
|       15 | C0054015 | Brain natriuretic peptide                                                               | 1991-1995  |
|       45 | C0054015 | Brain natriuretic peptide                                                               | 1996-2000  |
|      220 | C0054015 | Brain natriuretic peptide                                                               | 2001-2005  |
|      197 | C0054015 | Brain natriuretic peptide                                                               | 2006-2010  |
|       43 | C0054015 | Brain natriuretic peptide                                                               | 2011-2013  |
|        1 | C0006155 | Breathing Exercises                                                                     | 1996-2000  |
|        1 | C0814459 | brief intervention                                                                      | 2011-2013  |
|        1 | C0054075 | BRL 37344                                                                               | 2001-2005  |
|        2 | C0006230 | Bromocriptine                                                                           | 1980-1985  |
|        3 | C0006230 | Bromocriptine                                                                           | 2006-2010  |
|        2 | C0006230 | Bromocriptine                                                                           | 2011-2013  |
|        1 | C0006280 | Bronchodilator Agents                                                                   | 2001-2005  |
|        2 | C0006280 | Bronchodilator Agents                                                                   | 2011-2013  |
|        1 | C0950667 | BTS 49465                                                                               | 1986-1990  |
|        4 | C0054196 | bucindolol                                                                              | 1986-1990  |
|        3 | C0054196 | bucindolol                                                                              | 1991-1995  |
|        1 | C0054196 | bucindolol                                                                              | 1996-2000  |
|        9 | C0054196 | bucindolol                                                                              | 2001-2005  |
|        2 | C0054196 | bucindolol                                                                              | 2006-2010  |
|        2 | C0054196 | bucindolol                                                                              | 2011-2013  |
|        1 | C0012054 | Bucladesine                                                                             | 1980-1985  |
|        2 | C0012054 | Bucladesine                                                                             | 1986-1990  |
|        8 | C0006376 | Bumetanide                                                                              | 1980-1985  |
|        1 | C0006376 | Bumetanide                                                                              | 1986-1990  |
|        1 | C0006376 | Bumetanide                                                                              | 2001-2005  |
|        1 | C0006376 | Bumetanide                                                                              | 2006-2010  |
|        1 | C0006376 | Bumetanide                                                                              | 2011-2013  |
|        1 | C0054222 | bunazosin                                                                               | 1986-1990  |
|        3 | C0054222 | bunazosin                                                                               | 1991-1995  |
|        1 | C0006387 | bunitrolol                                                                              | 1986-1990  |
|        1 | C0085208 | Bupropion                                                                               | 1986-1990  |
|        1 | C0591205 | Burinex                                                                                 | 1986-1990  |
|        1 | C0054228 | Burinex K                                                                               | 1986-1990  |
|        1 | C0054257 | butizide                                                                                | 1980-1985  |
|        1 | C0054265 | butopamine                                                                              | 1980-1985  |
|        4 | C0741847 | Bypass                                                                                  | 1980-1985  |
|        1 | C0741847 | Bypass                                                                                  | 1986-1990  |
|        2 | C0741847 | Bypass                                                                                  | 1996-2000  |
|        2 | C0741847 | Bypass                                                                                  | 2001-2005  |
|        1 | C0741847 | Bypass                                                                                  | 2006-2010  |
|        2 | C0741847 | Bypass                                                                                  | 2011-2013  |
|        1 | C0185098 | Bypass graft                                                                            | 2006-2010  |
|        1 | C1536078 | Bypass surgery                                                                          | 1991-1995  |
|        3 | C1536078 | Bypass surgery                                                                          | 2001-2005  |
|        1 | C1536078 | Bypass surgery                                                                          | 2006-2010  |
|        3 | C1536078 | Bypass surgery                                                                          | 2011-2013  |
|        3 | C0006644 | Caffeine                                                                                | 2006-2010  |
|        4 | C0006669 | Calcitonin Gene-Related Peptide                                                         | 1991-1995  |
|        2 | C0006669 | Calcitonin Gene-Related Peptide                                                         | 1996-2000  |
|        1 | C0006674 | Calcitriol                                                                              | 2011-2013  |
|        9 | C0006684 | Calcium Channel Blockers                                                                | 1980-1985  |
|       21 | C0006684 | Calcium Channel Blockers                                                                | 1986-1990  |
|       28 | C0006684 | Calcium Channel Blockers                                                                | 1991-1995  |
|       32 | C0006684 | Calcium Channel Blockers                                                                | 1996-2000  |
|        8 | C0006684 | Calcium Channel Blockers                                                                | 2001-2005  |
|        4 | C0006684 | Calcium Channel Blockers                                                                | 2006-2010  |
|        1 | C0006699 | Calcium Gluconate                                                                       | 1991-1995  |
|        1 | C0108121 | calcium lactate                                                                         | 1980-1985  |
|        1 | C0357197 | Calcium salt                                                                            | 2011-2013  |
|        1 | C0920425 | Cancer Treatment                                                                        | 2011-2013  |
|        1 | C0717550 | candesartan                                                                             | 1996-2000  |
|       26 | C0717550 | candesartan                                                                             | 2001-2005  |
|       57 | C0717550 | candesartan                                                                             | 2006-2010  |
|       15 | C0717550 | candesartan                                                                             | 2011-2013  |
|        8 | C0527379 | candesartan cilexetil                                                                   | 1996-2000  |
|        5 | C0527379 | candesartan cilexetil                                                                   | 2001-2005  |
|        1 | C0527379 | candesartan cilexetil                                                                   | 2006-2010  |
|        4 | C0527379 | candesartan cilexetil                                                                   | 2011-2013  |
|        2 | C0077782 | candoxatril                                                                             | 1991-1995  |
|        2 | C0077782 | candoxatril                                                                             | 1996-2000  |
|        4 | C0077780 | candoxatrilat                                                                           | 1991-1995  |
|        1 | C0179574 | Cannulae, Nasal                                                                         | 2011-2013  |
|        1 | C0917707 | Cannulation                                                                             | 1991-1995  |
|        1 | C0917707 | Cannulation                                                                             | 2001-2005  |
|        2 | C0006882 | Canrenone                                                                               | 2001-2005  |
|        3 | C0591224 | Capoten                                                                                 | 1980-1985  |
|        1 | C0591224 | Capoten                                                                                 | 1986-1990  |
|        1 | C0006931 | Capsaicin                                                                               | 1996-2000  |
|       52 | C0006938 | Captopril                                                                               | 1980-1985  |
|       65 | C0006938 | Captopril                                                                               | 1986-1990  |
|       52 | C0006938 | Captopril                                                                               | 1991-1995  |
|       44 | C0006938 | Captopril                                                                               | 1996-2000  |
|       11 | C0006938 | Captopril                                                                               | 2001-2005  |
|        7 | C0006938 | Captopril                                                                               | 2006-2010  |
|        1 | C0006938 | Captopril                                                                               | 2011-2013  |
|        2 | C0054655 | carbazeran                                                                              | 1980-1985  |
|        1 | C0007036 | Carbonic Anhydrase Inhibitors                                                           | 2011-2013  |
|        1 | C0162563 | Cardiac ablation                                                                        | 1986-1990  |
|        1 | C0162563 | Cardiac ablation                                                                        | 1996-2000  |
|        2 | C0162563 | Cardiac ablation                                                                        | 2001-2005  |
|        5 | C0162563 | Cardiac ablation                                                                        | 2006-2010  |
|        3 | C0162563 | Cardiac ablation                                                                        | 2011-2013  |
|        1 | C0150158 | Cardiac care                                                                            | 2006-2010  |
|        1 | C0150158 | Cardiac care                                                                            | 2011-2013  |
|        2 | C0280076 | Cardiac drug                                                                            | 1980-1985  |
|        1 | C0280076 | Cardiac drug                                                                            | 1986-1990  |
|        1 | C0280076 | Cardiac drug                                                                            | 2001-2005  |
|        7 | C0007158 | Cardiac Glycosides                                                                      | 1980-1985  |
|        4 | C0007158 | Cardiac Glycosides                                                                      | 1986-1990  |
|        8 | C0007158 | Cardiac Glycosides                                                                      | 1991-1995  |
|        5 | C0007158 | Cardiac Glycosides                                                                      | 1996-2000  |
|       10 | C0007158 | Cardiac Glycosides                                                                      | 2001-2005  |
|       16 | C0007158 | Cardiac Glycosides                                                                      | 2006-2010  |
|        8 | C0007158 | Cardiac Glycosides                                                                      | 2011-2013  |
|        2 | C0581396 | Cardiac implant device                                                                  | 2011-2013  |
|        1 | C0199640 | Cardiac pacing NOS                                                                      | 1986-1990  |
|        2 | C0199640 | Cardiac pacing NOS                                                                      | 1991-1995  |
|        5 | C0199640 | Cardiac pacing NOS                                                                      | 1996-2000  |
|        5 | C0199640 | Cardiac pacing NOS                                                                      | 2001-2005  |
|        2 | C0199640 | Cardiac pacing NOS                                                                      | 2011-2013  |
|        1 | C0700431 | Cardiac rehabilitation                                                                  | 1986-1990  |
|        3 | C0700431 | Cardiac rehabilitation                                                                  | 1996-2000  |
|        5 | C0700431 | Cardiac rehabilitation                                                                  | 2001-2005  |
|       10 | C0700431 | Cardiac rehabilitation                                                                  | 2006-2010  |
|       11 | C0700431 | Cardiac rehabilitation                                                                  | 2011-2013  |
|        1 | C0948528 | Cardiac rehabilitation therapy                                                          | 2011-2013  |
|        3 | C1167956 | Cardiac resynchronisation therapy                                                       | 1996-2000  |
|      223 | C1167956 | Cardiac resynchronisation therapy                                                       | 2001-2005  |
|      478 | C1167956 | Cardiac resynchronisation therapy                                                       | 2006-2010  |
|      281 | C1167956 | Cardiac resynchronisation therapy                                                       | 2011-2013  |
|        1 | C0018821 | Cardiac Surgery procedures                                                              | 1991-1995  |
|        2 | C0018821 | Cardiac Surgery procedures                                                              | 1996-2000  |
|        3 | C0018821 | Cardiac Surgery procedures                                                              | 2006-2010  |
|        1 | C0018821 | Cardiac Surgery procedures                                                              | 2011-2013  |
|        1 | C0565317 | Cardiectomy                                                                             | 1996-2000  |
|        1 | C0054787 | cardiodilatin                                                                           | 1986-1990  |
|        2 | C0587571 | Cardiology service                                                                      | 2001-2005  |
|        3 | C0587571 | Cardiology service                                                                      | 2006-2010  |
|        1 | C0190038 | Cardiomyopexy                                                                           | 2006-2010  |
|        7 | C0242637 | Cardiomyoplasty                                                                         | 1986-1990  |
|       37 | C0242637 | Cardiomyoplasty                                                                         | 1991-1995  |
|       27 | C0242637 | Cardiomyoplasty                                                                         | 1996-2000  |
|       17 | C0242637 | Cardiomyoplasty                                                                         | 2001-2005  |
|       10 | C0242637 | Cardiomyoplasty                                                                         | 2006-2010  |
|        1 | C0242637 | Cardiomyoplasty                                                                         | 2011-2013  |
|        1 | C0007202 | Cardiopulmonary Bypass                                                                  | 1980-1985  |
|        2 | C0007202 | Cardiopulmonary Bypass                                                                  | 1986-1990  |
|        1 | C0007202 | Cardiopulmonary Bypass                                                                  | 1991-1995  |
|        2 | C0007202 | Cardiopulmonary Bypass                                                                  | 1996-2000  |
|        2 | C0007202 | Cardiopulmonary Bypass                                                                  | 2001-2005  |
|        1 | C0007202 | Cardiopulmonary Bypass                                                                  | 2006-2010  |
|        1 | C0007202 | Cardiopulmonary Bypass                                                                  | 2011-2013  |
|        1 | C0444875 | Cardiopulmonary bypass circuit                                                          | 2011-2013  |
|        5 | C0007209 | Cardiotonic Agents                                                                      | 1980-1985  |
|       12 | C0007209 | Cardiotonic Agents                                                                      | 1986-1990  |
|        7 | C0007209 | Cardiotonic Agents                                                                      | 1991-1995  |
|        4 | C0007209 | Cardiotonic Agents                                                                      | 1996-2000  |
|        4 | C0007209 | Cardiotonic Agents                                                                      | 2001-2005  |
|        3 | C0007209 | Cardiotonic Agents                                                                      | 2011-2013  |
|        2 | C0007220 | Cardiovascular Agents                                                                   | 1986-1990  |
|        2 | C0007220 | Cardiovascular Agents                                                                   | 1991-1995  |
|        2 | C0007220 | Cardiovascular Agents                                                                   | 1996-2000  |
|        8 | C0007220 | Cardiovascular Agents                                                                   | 2001-2005  |
|        4 | C0007220 | Cardiovascular Agents                                                                   | 2011-2013  |
|        4 | C0161959 | Cardiovascular monitoring                                                               | 1980-1985  |
|        2 | C0161959 | Cardiovascular monitoring                                                               | 1991-1995  |
|        6 | C0161959 | Cardiovascular monitoring                                                               | 2001-2005  |
|        4 | C0161959 | Cardiovascular monitoring                                                               | 2006-2010  |
|        5 | C0161959 | Cardiovascular monitoring                                                               | 2011-2013  |
|        1 | C0545441 | Cardiovascular rehabilitation                                                           | 2001-2005  |
|        1 | C0587038 | Cardiovascular therapy                                                                  | 1996-2000  |
|        1 | C0587038 | Cardiovascular therapy                                                                  | 2001-2005  |
|        2 | C0587038 | Cardiovascular therapy                                                                  | 2006-2010  |
|        2 | C0028682 | Care given by nurses                                                                    | 1996-2000  |
|        2 | C0028682 | Care given by nurses                                                                    | 2006-2010  |
|        1 | C0741961 | CARE MAINTENANCE                                                                        | 2011-2013  |
|        2 | C0010337 | Care of intensive care unit patient                                                     | 1991-1995  |
|        1 | C0729338 | Care provision regimes                                                                  | 2001-2005  |
|        1 | C0663099 | cariporide                                                                              | 1996-2000  |
|        2 | C0007258 | Carnitine                                                                               | 1980-1985  |
|        2 | C0007258 | Carnitine                                                                               | 1986-1990  |
|        2 | C0007258 | Carnitine                                                                               | 1996-2000  |
|        1 | C0007258 | Carnitine                                                                               | 2001-2005  |
|        1 | C0007258 | Carnitine                                                                               | 2006-2010  |
|        1 | C0054836 | carvedilol                                                                              | 1986-1990  |
|        6 | C0054836 | carvedilol                                                                              | 1991-1995  |
|       77 | C0054836 | carvedilol                                                                              | 1996-2000  |
|      158 | C0054836 | carvedilol                                                                              | 2001-2005  |
|      130 | C0054836 | carvedilol                                                                              | 2006-2010  |
|       40 | C0054836 | carvedilol                                                                              | 2011-2013  |
|        1 | C0108551 | CAS 936                                                                                 | 1991-1995  |
|        1 | C0872128 | case control                                                                            | 2011-2013  |
|        1 | C0007344 | Castration                                                                              | 2006-2010  |
|        1 | C0162561 | Catheter Ablation, Radiofrequency                                                       | 1991-1995  |
|        1 | C0162561 | Catheter Ablation, Radiofrequency                                                       | 1996-2000  |
|        2 | C0085590 | catheter device                                                                         | 1996-2000  |
|        2 | C0085590 | catheter device                                                                         | 2001-2005  |
|        1 | C0007430 | Catheterization                                                                         | 1996-2000  |
|        2 | C0007430 | Catheterization                                                                         | 2006-2010  |
|        3 | C0007430 | Catheterization                                                                         | 2011-2013  |
|        2 | C0189896 | Catheterization of right heart                                                          | 1996-2000  |
|        7 | C0189896 | Catheterization of right heart                                                          | 2001-2005  |
|        2 | C0189896 | Catheterization of right heart                                                          | 2006-2010  |
|        3 | C0189896 | Catheterization of right heart                                                          | 2011-2013  |
|        1 | C0878910 | Catheters, Esophageal                                                                   | 2011-2013  |
|        1 | C0179791 | Catheters, Tenckhoff                                                                    | 2006-2010  |
|        2 | C0538927 | celecoxib                                                                               | 2001-2005  |
|        1 | C0538927 | celecoxib                                                                               | 2006-2010  |
|        1 | C0538927 | celecoxib                                                                               | 2011-2013  |
|        2 | C0055021 | Celiprolol                                                                              | 1996-2000  |
|        2 | C0055021 | Celiprolol                                                                              | 2001-2005  |
|       20 | C0302189 | Cell Therapy                                                                            | 2001-2005  |
|       37 | C0302189 | Cell Therapy                                                                            | 2006-2010  |
|       19 | C0302189 | Cell Therapy                                                                            | 2011-2013  |
|        2 | C0206153 | Cell Transplantation                                                                    | 1996-2000  |
|       25 | C0206153 | Cell Transplantation                                                                    | 2001-2005  |
|       21 | C0206153 | Cell Transplantation                                                                    | 2006-2010  |
|        5 | C0206153 | Cell Transplantation                                                                    | 2011-2013  |
|        1 | C0002763 | Central Nervous System Stimulants                                                       | 2006-2010  |
|        1 | C1145640 | Central venous catheter                                                                 | 2006-2010  |
|        1 | C0007876 | Cesarean section                                                                        | 1986-1990  |
|        1 | C0007876 | Cesarean section                                                                        | 1996-2000  |
|        1 | C0007876 | Cesarean section                                                                        | 2001-2005  |
|        1 | C0007876 | Cesarean section                                                                        | 2011-2013  |
|        1 | C0055134 | cesium chloride                                                                         | 1996-2000  |
|        1 | C0380502 | CGP 48506                                                                               | 1996-2000  |
|        1 | C0380502 | CGP 48506                                                                               | 2001-2005  |
|        1 | C0055220 | CGS 14831                                                                               | 1986-1990  |
|        1 | C0663431 | CGS 30440                                                                               | 1996-2000  |
|        1 | C0179874 | Chambers                                                                                | 1991-1995  |
|        1 | C0179874 | Chambers                                                                                | 2006-2010  |
|        1 | C0179874 | Chambers                                                                                | 2011-2013  |
|        1 | C0870261 | Channel Blockers                                                                        | 1980-1985  |
|        2 | C0870261 | Channel Blockers                                                                        | 2001-2005  |
|        1 | C0870261 | Channel Blockers                                                                        | 2006-2010  |
|        2 | C0870261 | Channel Blockers                                                                        | 2011-2013  |
|        1 | C1612106 | ChanSu                                                                                  | 2001-2005  |
|        2 | C1612106 | ChanSu                                                                                  | 2006-2010  |
|        1 | C0541653 | Chart evaluation by healthcare professional                                             | 2001-2005  |
|        2 | C0541653 | Chart evaluation by healthcare professional                                             | 2006-2010  |
|        1 | C0541653 | Chart evaluation by healthcare professional                                             | 2011-2013  |
|        3 | C0007963 | Charts                                                                                  | 2001-2005  |
|        2 | C0007963 | Charts                                                                                  | 2011-2013  |
|        1 | C0796679 | Chemoembolisation                                                                       | 2011-2013  |
|        1 | C0279023 | chemosensitization/potentiation                                                         | 1996-2000  |
|        1 | C0279023 | chemosensitization/potentiation                                                         | 2006-2010  |
|        1 | C0729502 | Chemotherapeutic agent                                                                  | 2006-2010  |
|        1 | C0742250 | CHEMOTHERAPY DOXORUBICIN                                                                | 2011-2013  |
|        1 | C0085533 | Chemotherapy, Adjuvant                                                                  | 2006-2010  |
|        1 | C0392920 | Chemotherapy-Oncologic Procedure                                                        | 2011-2013  |
|        1 | C0742296 | CHEST PAIN HOSPITALIZATION                                                              | 2001-2005  |
|        1 | C1273412 | Chinese herbal medicine                                                                 | 2006-2010  |
|        6 | C1273412 | Chinese herbal medicine                                                                 | 2011-2013  |
|        1 | C1134558 | Chinese herbs                                                                           | 2001-2005  |
|        1 | C0055354 | chlorethylclonidine                                                                     | 1996-2000  |
|        1 | C0008269 | Chloroquine                                                                             | 2006-2010  |
|        3 | C0008273 | Chlorothiazide                                                                          | 1980-1985  |
|        1 | C0008294 | Chlorthalidone                                                                          | 1996-2000  |
|        1 | C0008294 | Chlorthalidone                                                                          | 2006-2010  |
|        2 | C0008294 | Chlorthalidone                                                                          | 2011-2013  |
|        1 | C0008318 | Cholecalciferol                                                                         | 2006-2010  |
|        1 | C0008320 | Cholecystectomy                                                                         | 2006-2010  |
|        1 | C0109641 | chromanol                                                                               | 2001-2005  |
|        2 | C0055633 | Chromogranin A                                                                          | 2006-2010  |
|        1 | C0694554 | chronic anticoagulation                                                                 | 2001-2005  |
|        1 | C0035100 | Chymosin                                                                                | 1980-1985  |
|        4 | C0035100 | Chymosin                                                                                | 1991-1995  |
|        1 | C0035100 | Chymosin                                                                                | 1996-2000  |
|        4 | C0035100 | Chymosin                                                                                | 2006-2010  |
|        2 | C0035100 | Chymosin                                                                                | 2011-2013  |
|        1 | C0109727 | CI 914                                                                                  | 1986-1990  |
|        2 | C0055691 | CI 930                                                                                  | 1986-1990  |
|        1 | C0956498 | CI 930 hydrochloride                                                                    | 1986-1990  |
|        1 | C0967376 | Cialis                                                                                  | 2011-2013  |
|        2 | C0055713 | cicloprolol                                                                             | 1991-1995  |
|        1 | C0055720 | cifenline                                                                               | 1991-1995  |
|        1 | C0055720 | cifenline                                                                               | 2006-2010  |
|        1 | C0700219 | Cigarette Smoking                                                                       | 1980-1985  |
|        1 | C0700219 | Cigarette Smoking                                                                       | 2001-2005  |
|        1 | C0055723 | Cilazapril                                                                              | 1986-1990  |
|        6 | C0055723 | Cilazapril                                                                              | 1991-1995  |
|        3 | C0055723 | Cilazapril                                                                              | 1996-2000  |
|        1 | C0055723 | Cilazapril                                                                              | 2001-2005  |
|        1 | C0055729 | cilostazol                                                                              | 2006-2010  |
|        1 | C0055729 | cilostazol                                                                              | 2011-2013  |
|        1 | C1337242 | cinacalcet                                                                              | 2006-2010  |
|        1 | C0868932 | Circulation, Artificial                                                                 | 2006-2010  |
|        1 | C0376259 | Citrate                                                                                 | 1996-2000  |
|        1 | C0360703 | Class III antiarrhythmic drug                                                           | 1991-1995  |
|        2 | C0360703 | Class III antiarrhythmic drug                                                           | 1996-2000  |
|        1 | C0360703 | Class III antiarrhythmic drug                                                           | 2006-2010  |
|        3 | C0008932 | Clenbuterol                                                                             | 2006-2010  |
|        1 | C0008952 | Clinic Visits                                                                           | 1991-1995  |
|        1 | C0008952 | Clinic Visits                                                                           | 2001-2005  |
|        1 | C0008952 | Clinic Visits                                                                           | 2006-2010  |
|        1 | C0008952 | Clinic Visits                                                                           | 2011-2013  |
|        1 | C0441587 | Clinical act of insertion                                                               | 2001-2005  |
|        2 | C0441587 | Clinical act of insertion                                                               | 2006-2010  |
|        1 | C1516615 | Clinical Management                                                                     | 1996-2000  |
|        1 | C1516615 | Clinical Management                                                                     | 2001-2005  |
|        5 | C1516615 | Clinical Management                                                                     | 2006-2010  |
|        3 | C1516615 | Clinical Management                                                                     | 2011-2013  |
|        1 | C0008971 | Clinical Protocols                                                                      | 2006-2010  |
|        2 | C1516635 | Clinical Treatment                                                                      | 2001-2005  |
|        4 | C1516635 | Clinical Treatment                                                                      | 2006-2010  |
|        1 | C1516635 | Clinical Treatment                                                                      | 2011-2013  |
|        2 | C0055911 | clofilium                                                                               | 1996-2000  |
|        1 | C0009014 | Clonidine                                                                               | 1980-1985  |
|        1 | C0009014 | Clonidine                                                                               | 1986-1990  |
|        4 | C0009014 | Clonidine                                                                               | 1991-1995  |
|       11 | C0009014 | Clonidine                                                                               | 1996-2000  |
|        3 | C0009014 | Clonidine                                                                               | 2001-2005  |
|        1 | C0546860 | Clonidine Hydrochloride                                                                 | 1980-1985  |
|        9 | C0070166 | clopidogrel                                                                             | 2006-2010  |
|        1 | C0070166 | clopidogrel                                                                             | 2011-2013  |
|        1 | C0581528 | Close observation                                                                       | 2011-2013  |
|        1 | C0009079 | Clozapine                                                                               | 2001-2005  |
|        1 | C0009117 | Coagulants                                                                              | 1996-2000  |
|        1 | C0009170 | Cocaine                                                                                 | 1986-1990  |
|        4 | C0056077 | coenzyme Q10                                                                            | 1980-1985  |
|        3 | C0056077 | coenzyme Q10                                                                            | 1986-1990  |
|        8 | C0056077 | coenzyme Q10                                                                            | 1991-1995  |
|        8 | C0056077 | coenzyme Q10                                                                            | 1996-2000  |
|       12 | C0056077 | coenzyme Q10                                                                            | 2001-2005  |
|       11 | C0056077 | coenzyme Q10                                                                            | 2006-2010  |
|        3 | C0056077 | coenzyme Q10                                                                            | 2011-2013  |
|        1 | C0056079 | COF protocol                                                                            | 1991-1995  |
|        1 | C0009244 | Cognitive Therapy                                                                       | 2001-2005  |
|        2 | C0009244 | Cognitive Therapy                                                                       | 2006-2010  |
|        1 | C0009244 | Cognitive Therapy                                                                       | 2011-2013  |
|        1 | C0009262 | Colchicine                                                                              | 2011-2013  |
|        1 | C0909725 | colforsin daropate                                                                      | 2001-2005  |
|        1 | C0013218 | Combination Drug Therapy                                                                | 1996-2000  |
|        1 | C0013218 | Combination Drug Therapy                                                                | 2006-2010  |
|        1 | C0009429 | Combined Modality Therapy                                                               | 1980-1985  |
|        1 | C0009429 | Combined Modality Therapy                                                               | 1991-1995  |
|        3 | C0009429 | Combined Modality Therapy                                                               | 1996-2000  |
|        9 | C0009429 | Combined Modality Therapy                                                               | 2001-2005  |
|        9 | C0009429 | Combined Modality Therapy                                                               | 2006-2010  |
|        1 | C0009429 | Combined Modality Therapy                                                               | 2011-2013  |
|        1 | C1274143 | Communication interventions                                                             | 2001-2005  |
|        3 | C0936077 | Complementary therapies                                                                 | 1996-2000  |
|        2 | C0936077 | Complementary therapies                                                                 | 2001-2005  |
|        1 | C0936077 | Complementary therapies                                                                 | 2006-2010  |
|        1 | C0009586 | Comprehensive Health Care                                                               | 2006-2010  |
|        1 | C0009586 | Comprehensive Health Care                                                               | 2011-2013  |
|        1 | C0565514 | Compression procedure                                                                   | 1991-1995  |
|        1 | C0565514 | Compression procedure                                                                   | 2011-2013  |
|        1 | C1457964 | Concentrators                                                                           | 2006-2010  |
|        1 | C0678518 | congener                                                                                | 2006-2010  |
|        2 | C0966107 | conivaptan                                                                              | 1996-2000  |
|        5 | C0966107 | conivaptan                                                                              | 2001-2005  |
|        9 | C0966107 | conivaptan                                                                              | 2006-2010  |
|        1 | C0966107 | conivaptan                                                                              | 2011-2013  |
|        1 | C0459914 | Conservative therapy                                                                    | 1991-1995  |
|        1 | C0459914 | Conservative therapy                                                                    | 2006-2010  |
|        1 | C0009813 | Constriction procedure                                                                  | 1996-2000  |
